Vuosi,Kk,Pv,Klo,Aikavyöhyke,Hiilimonoksidi (ug/m3),Typpidioksidi (ug/m3),Typpimonoksidi (ug/m3),Otsoni (ug/m3),Hengitettävät hiukkaset (ug/m3),Pienhiukkaset (ug/m3),Rikkidioksidi (ug/m3),Haisevat rikkiyhdisteet (ugS/m3)
2018,4,16,12:00,UTC,160.3,1.2,0.1,122.5,4.3,,0.7,
2018,4,16,13:00,UTC,160.3,1.1,0.1,123,4.1,,0.3,
2018,4,16,14:00,UTC,157.6,1.1,0.1,122.6,4.6,,0.3,
2018,4,16,15:00,UTC,155.9,1.1,0.1,122.7,5.1,,0.3,
2018,4,16,16:00,UTC,154.4,1.2,0.1,123.8,4.7,,0.4,
2018,4,16,17:00,UTC,153.2,1.1,0.1,121.3,4.4,,0.2,
2018,4,16,18:00,UTC,150.1,1.1,0.1,115.3,4.5,,0.2,
2018,4,16,19:00,UTC,147.5,1,0.1,115.6,4.7,,0.1,
2018,4,16,20:00,UTC,146.9,0.9,0.1,117.3,4.6,,0.2,
2018,4,16,21:00,UTC,147.5,0.9,0.1,116,3.6,,0.2,
2018,4,16,22:00,UTC,149,0.9,0.1,114.1,3.1,,0,
2018,4,16,23:00,UTC,148.9,0.9,0.1,112.1,3.6,,0.2,
2018,4,17,00:00,UTC,149.2,0.8,0.1,111.3,4.2,,0.3,
2018,4,17,01:00,UTC,149.1,0.7,0.1,110.5,4.3,,0.3,
2018,4,17,02:00,UTC,149.1,0.7,0.1,109,4.3,,0.1,
2018,4,17,03:00,UTC,149.7,0.7,0.1,107.4,4.1,,0,
2018,4,17,04:00,UTC,150.9,0.7,0.1,106.4,3.8,,0.2,
2018,4,17,05:00,UTC,152.4,0.6,0.1,105.3,3.2,,0.2,
2018,4,17,06:00,UTC,153.1,0.7,0.1,104,3.7,,2.9,
2018,4,17,07:00,UTC,153.5,0.7,0.1,103.1,4.2,,4.3,
2018,4,17,08:00,UTC,153,0.7,0.1,102.7,3.7,,3.4,
2018,4,17,09:00,UTC,152.8,0.8,0.1,102.9,3.3,,1.8,
2018,4,17,10:00,UTC,153.2,0.8,0.1,103.1,3.3,,1.4,
2018,4,17,11:00,UTC,152.8,0.8,0.1,103.1,3.7,,1,
2018,4,17,12:00,UTC,150.9,0.8,0.1,104.1,3.9,,0.6,
2018,4,17,13:00,UTC,150.2,0.7,0.1,106.1,3.9,,0.6,
2018,4,17,14:00,UTC,149.1,0.7,0.1,107.8,4,,0.4,
2018,4,17,15:00,UTC,148.1,0.7,0.1,109.4,3.8,,0.3,
2018,4,17,16:00,UTC,148.1,0.7,0.1,110.5,3.1,,0.1,
2018,4,17,17:00,UTC,148.8,0.7,0.1,110.7,2.8,,-0.1,
2018,4,17,18:00,UTC,149.5,0.7,0.1,109.9,2.7,,0.1,
2018,4,17,19:00,UTC,149.6,0.8,0.1,110.7,2.9,,0.4,
2018,4,17,20:00,UTC,149.7,0.8,0.1,110.5,2.8,,0.4,
2018,4,17,21:00,UTC,150.4,0.7,0.1,109,1.9,,0.2,
2018,4,17,22:00,UTC,150.6,0.7,0.1,108.5,1.7,,0.2,
2018,4,17,23:00,UTC,150.1,0.6,0.1,108.3,1.6,,0.1,
2018,4,18,00:00,UTC,148.5,0.7,0.1,108.6,1.4,,0.1,
2018,4,18,01:00,UTC,148.7,0.6,0,109.6,1.4,,0.3,
2018,4,18,02:00,UTC,146.8,0.8,0.1,109.8,1.5,,0.4,
2018,4,18,03:00,UTC,146.1,0.6,0.1,110.9,1.2,,0.3,
2018,4,18,04:00,UTC,147.1,0.6,0.1,110.6,1.2,,0.2,
2018,4,18,05:00,UTC,145.5,0.6,0.1,109.8,1.8,,0.2,
2018,4,18,06:00,UTC,146.6,0.6,0.1,109.7,2.4,,0,
2018,4,18,07:00,UTC,147.4,0.6,0.1,109,2.7,,0,
2018,4,18,08:00,UTC,146,0.7,0.1,106.3,3.6,,0.1,
2018,4,18,09:00,UTC,146.3,0.8,0.1,109.1,4.1,,0,
2018,4,18,10:00,UTC,146.7,0.9,0.1,110.7,4.7,,0,
2018,4,18,11:00,UTC,147.1,0.9,0.1,111,5.5,,0.1,
2018,4,18,12:00,UTC,147.8,1,0.1,113.2,6.4,,0.2,
2018,4,18,13:00,UTC,146.2,1,0.1,114.5,6.6,,0,
2018,4,18,14:00,UTC,146.3,1,0.1,116.5,6.6,,0,
2018,4,18,15:00,UTC,146.4,0.9,0.1,116.2,5.8,,0,
2018,4,18,16:00,UTC,147.6,0.8,0.1,114,5.5,,-0.1,
2018,4,18,17:00,UTC,148.3,0.8,0.1,110.7,4.5,,-0.1,
2018,4,18,18:00,UTC,147.8,0.8,0.1,107.3,3.7,,-0.1,
2018,4,18,19:00,UTC,148.3,0.7,0.1,107.4,3.1,,-0.1,
2018,4,18,20:00,UTC,148.2,0.7,0.1,108.1,3,,-0.1,
2018,4,18,21:00,UTC,149.2,0.6,0.1,106.9,2.4,,0.1,
2018,4,18,22:00,UTC,150.2,0.6,0.1,105.9,1.7,,0,
2018,4,18,23:00,UTC,150.5,0.6,0.1,105.5,1.4,,0,
2018,4,19,00:00,UTC,150.6,0.6,0.1,106.2,1.7,,-0.1,
2018,4,19,01:00,UTC,151.5,0.6,0.1,106,1.6,,-0.2,
2018,4,19,02:00,UTC,151.8,0.6,0.1,105.2,1.2,,0,
2018,4,19,03:00,UTC,152.4,0.6,0.1,105,1.1,,0.2,
2018,4,19,04:00,UTC,152.6,0.6,0.1,103.9,1,,0.2,
2018,4,19,05:00,UTC,153.3,0.7,0.1,102.8,0.3,,-0.1,
2018,4,19,06:00,UTC,154.6,0.7,0.1,101,0.7,,0.2,
2018,4,19,07:00,UTC,155.4,0.7,0.1,98.7,0.7,,0.2,
2018,4,19,08:00,UTC,156.2,0.6,0.1,96.5,0.4,,0.1,
2018,4,19,09:00,UTC,156.6,0.6,0.1,94.9,1.3,,0.1,
2018,4,19,10:00,UTC,156.8,0.6,0.1,94.3,1.7,,0.1,
2018,4,19,11:00,UTC,157.2,0.6,0.1,93.5,2.2,,0.2,
2018,4,19,12:00,UTC,157.4,0.6,0.1,92.8,2.6,,0.1,
2018,4,19,13:00,UTC,157.2,0.6,0.1,93.1,3.1,,0.1,
2018,4,19,14:00,UTC,157.2,0.6,0.1,93.9,3.2,,0,
2018,4,19,15:00,UTC,157.7,0.6,0.1,93.2,3.7,,0,
2018,4,19,16:00,UTC,157.4,0.6,0.1,92,4,,0,
2018,4,19,17:00,UTC,157,0.6,0.1,91.7,3.7,,0.2,
2018,4,19,18:00,UTC,157.2,0.6,0.1,92.8,2.4,,0.2,
2018,4,19,19:00,UTC,157.5,0.6,0.1,91.6,3.3,,0,
2018,4,19,20:00,UTC,159.4,0.6,0.1,91.3,3.8,,0,
2018,4,19,21:00,UTC,160.7,0.7,0.1,92.5,4.9,,-0.1,
2018,4,19,22:00,UTC,160.7,0.7,0.1,92.2,5.6,,0.1,
2018,4,19,23:00,UTC,160.5,0.8,0.1,90,8,,-0.1,
2018,4,20,00:00,UTC,160,0.9,0.1,89.5,5.9,,-0.1,
2018,4,20,01:00,UTC,160.7,0.9,0.1,88.8,4.5,,-0.1,
2018,4,20,02:00,UTC,160.3,0.7,0.1,88.2,4.4,,0.1,
2018,4,20,03:00,UTC,160.1,0.7,0.1,87.8,4.6,,0,
2018,4,20,04:00,UTC,160.2,0.7,0.1,87,0.5,,0,
2018,4,20,05:00,UTC,159.7,0.7,0.1,86.5,0,,0,
2018,4,20,06:00,UTC,159.4,0.7,0.1,86.1,0,,0,
2018,4,20,07:00,UTC,160,0.7,0.1,85.9,0,,0.2,
2018,4,20,08:00,UTC,160.2,0.7,0.1,84.9,0,,0.3,
2018,4,20,09:00,UTC,160,0.7,0.1,84.6,0.3,,0.4,
2018,4,20,10:00,UTC,160,0.7,0.1,84.9,2,,0.4,
2018,4,20,11:00,UTC,160.4,0.8,0.1,84.7,4.4,,0.2,
2018,4,20,12:00,UTC,160.5,0.8,0.1,84.7,4.2,,0,
2018,4,20,13:00,UTC,160.8,0.8,0.1,84.1,7.5,,-0.3,
2018,4,20,14:00,UTC,160.1,0.8,0.1,83.7,7.6,,-0.2,
2018,4,20,15:00,UTC,160.2,0.8,0.1,83.9,8.5,,-0.1,
2018,4,20,16:00,UTC,160.1,0.8,0.1,83.9,5.5,,0.1,
2018,4,20,17:00,UTC,160.4,0.9,0.1,83.9,3.2,,0.2,
2018,4,20,18:00,UTC,160.7,0.8,0.1,82.3,1.4,,0.1,
2018,4,20,19:00,UTC,162.2,0.8,0.1,81.3,0.3,,0.2,
2018,4,20,20:00,UTC,163.2,0.7,0.1,78.8,0,,0,
2018,4,20,21:00,UTC,164.7,0.8,0.1,77,0,,0.2,
2018,4,20,22:00,UTC,165.4,0.8,0.1,75.6,0,,0.2,
2018,4,20,23:00,UTC,164.6,0.7,0.1,75.8,1,,0.4,
2018,4,21,00:00,UTC,164.1,0.8,0.1,76.4,0.9,,0.6,
2018,4,21,01:00,UTC,164.4,0.9,0.1,76.7,0.3,,0.6,
2018,4,21,02:00,UTC,165.2,0.8,0.1,77.8,0,,0.3,
2018,4,21,03:00,UTC,165.9,0.9,0.1,76.2,0,,0.1,
2018,4,21,04:00,UTC,166.7,0.8,0.1,73.6,0,,0,
2018,4,21,05:00,UTC,166.7,0.9,0.1,71.9,0,,0,
2018,4,21,06:00,UTC,166.7,0.8,0.1,70.5,0,,-0.2,
2018,4,21,07:00,UTC,167.3,0.9,0.2,69.2,0,,-0.3,
2018,4,21,08:00,UTC,165.9,0.9,0.2,69.1,0,,-0.3,
2018,4,21,09:00,UTC,166,0.9,0.2,70,0,,-0.3,
2018,4,21,10:00,UTC,166.1,0.9,0.2,72.1,0.7,,0,
2018,4,21,11:00,UTC,165.7,0.8,0.1,73,1.2,,0,
2018,4,21,12:00,UTC,166.1,0.7,0.1,73.3,1.7,,-0.2,
2018,4,21,13:00,UTC,165.8,0.7,0.1,74,2.4,,0,
2018,4,21,14:00,UTC,165.5,0.7,0.1,75.1,2.9,,0.1,
2018,4,21,15:00,UTC,165.2,0.7,0.1,74.8,4.1,,0.1,
2018,4,21,16:00,UTC,165.5,0.8,0.1,75.2,4.9,,0.2,
2018,4,21,17:00,UTC,166.6,0.8,0.1,75,5.1,,0.3,
2018,4,21,18:00,UTC,166.2,0.8,0.1,74.6,5.2,,0.1,
2018,4,21,19:00,UTC,166.5,0.8,0.1,73.4,4.5,,0.2,
2018,4,21,20:00,UTC,166.1,0.8,0.1,72.4,2.6,,0.3,
2018,4,21,21:00,UTC,165.9,0.8,0.1,72.4,3.6,,0.2,
2018,4,21,22:00,UTC,166.7,0.7,0.1,73.1,3,,0.2,
2018,4,21,23:00,UTC,166.1,0.7,0.1,72.9,2.1,,0.1,
2018,4,22,00:00,UTC,165.3,0.7,0.1,72.6,1.5,,0.1,
2018,4,22,01:00,UTC,164.7,0.7,0.1,72.7,0.6,,0.2,
2018,4,22,02:00,UTC,164.5,0.6,0.1,72.2,0,,0.1,
2018,4,22,03:00,UTC,164.4,0.6,0.1,72.6,0,,0.3,
2018,4,22,04:00,UTC,164.1,0.6,0.1,72.3,0,,0.2,
2018,4,22,05:00,UTC,164.5,0.6,0.1,72,0,,0.2,
2018,4,22,06:00,UTC,165.1,0.6,0.1,71.7,0,,0.2,
2018,4,22,07:00,UTC,165,0.6,0.1,70.4,0,,0.1,
2018,4,22,08:00,UTC,165.3,0.6,0.1,69.2,0,,0.2,
2018,4,22,09:00,UTC,165.4,0.7,0.1,66.6,0,,0.2,
2018,4,22,10:00,UTC,165.4,0.7,0.1,65,0,,0.2,
2018,4,22,11:00,UTC,162.9,0.7,0.1,65,0,,0.3,
2018,4,22,12:00,UTC,162.8,0.7,0.1,68.9,2.5,,0.2,
2018,4,22,13:00,UTC,160.5,0.7,0.1,70.1,2.9,,0.3,
2018,4,22,14:00,UTC,159,0.8,0.1,75.3,3.3,,0.3,
2018,4,22,15:00,UTC,157,0.8,0.1,80,3.9,,0.3,
2018,4,22,16:00,UTC,156.6,0.8,0.1,84.5,3.7,,0.3,
2018,4,22,17:00,UTC,157,0.7,0.1,85.7,4.2,,0.3,
2018,4,22,18:00,UTC,157.5,0.7,0.1,86.5,4.7,,0.3,
2018,4,22,19:00,UTC,158,0.7,0.1,87.1,5.6,,0.4,
2018,4,22,20:00,UTC,158.9,0.8,0.1,87.9,6.9,,0.4,
2018,4,22,21:00,UTC,159.5,0.8,0.1,88.3,8.2,,0.2,
2018,4,22,22:00,UTC,159,0.8,0.1,88.5,9.2,,0.2,
2018,4,22,23:00,UTC,158.9,0.8,0.1,89.6,8.7,,0.3,
2018,4,23,00:00,UTC,158.8,0.8,0.1,92,8.4,,0.4,
2018,4,23,01:00,UTC,158.8,0.7,0.1,94.2,7.6,,0.4,
2018,4,23,02:00,UTC,158.9,0.7,0.1,95,6.7,,0.4,
2018,4,23,03:00,UTC,158.3,0.7,0.1,95.3,7,,0.3,
2018,4,23,04:00,UTC,158.1,0.7,0.1,97.3,6.7,,0.4,
2018,4,23,05:00,UTC,157.4,0.7,0.1,96.1,5.8,,0.4,
2018,4,23,06:00,UTC,156.9,0.7,0.1,94.6,4.8,,0.3,
2018,4,23,07:00,UTC,157.7,0.7,0.1,96.1,3.9,,0.2,
2018,4,23,08:00,UTC,158.3,0.7,0.1,94.9,3.5,,0.3,
2018,4,23,09:00,UTC,160.4,0.8,0.1,89.3,3.1,,0.3,
2018,4,23,10:00,UTC,163,0.8,0.1,80.8,3.2,,0.3,
2018,4,23,11:00,UTC,163.1,0.9,0.1,77.8,4.2,,0.2,
2018,4,23,12:00,UTC,163,0.9,0.1,79,4.3,,0,
2018,4,23,13:00,UTC,162.8,0.9,0.1,82.6,4.6,,0.1,
2018,4,23,14:00,UTC,161.1,1,0.1,83.9,3.8,,0.6,
2018,4,23,15:00,UTC,160.7,1.1,0.1,87.6,3.6,,0.6,
2018,4,23,16:00,UTC,159.6,1.1,0.1,89.4,2.8,,0.4,
2018,4,23,17:00,UTC,155.5,1.2,0.1,91.5,2.7,,0.3,
2018,4,23,18:00,UTC,155.2,1,0.1,94.5,2,,0.4,
2018,4,23,19:00,UTC,156.3,1.1,0.1,91.3,1.5,,0.2,
2018,4,23,20:00,UTC,157.4,1.1,0.1,87.5,0.9,,0.2,
2018,4,23,21:00,UTC,156.8,1.1,0.1,84.8,0,,0.1,
2018,4,23,22:00,UTC,155.1,1.1,0.1,84.8,0,,0.2,
2018,4,23,23:00,UTC,155.1,1,0.1,86.7,0,,0,
2018,4,24,00:00,UTC,155.1,1,0.1,85.4,0,,0.1,
2018,4,24,01:00,UTC,155.1,1,0.1,83.6,0,,0,
2018,4,24,02:00,UTC,153.4,1,0.1,82.7,0,,0,
2018,4,24,03:00,UTC,152.8,0.8,0.1,84,0,,0,
2018,4,24,04:00,UTC,153.5,0.7,0.1,84.4,0,,0.1,
2018,4,24,05:00,UTC,152.4,0.7,0.1,83.1,0,,0.2,
2018,4,24,06:00,UTC,157,0.7,0.1,84.7,0,,0.2,
2018,4,24,07:00,UTC,158.1,0.8,0.1,81.1,0,,0.2,
2018,4,24,08:00,UTC,157.3,1,0.2,80.1,0,,0.3,
2018,4,24,09:00,UTC,158.3,1.3,0.2,84,0.1,,0.3,
2018,4,24,10:00,UTC,159.8,1.5,0.2,88,1.7,,0.4,
2018,4,24,11:00,UTC,159.5,1.5,0.2,90.6,3.5,,0.6,
2018,4,24,12:00,UTC,158.6,1.4,0.1,89.7,3.6,,0.5,
2018,4,24,13:00,UTC,160.3,1.4,0.1,91,3.6,,0.4,
2018,4,24,14:00,UTC,158.8,1.5,0.1,92.3,4.6,,0.4,
2018,4,24,15:00,UTC,160.9,1.4,0.1,93.5,4.3,,0.4,
2018,4,24,16:00,UTC,164.4,1.6,0.1,93,4,,0.7,
2018,4,24,17:00,UTC,167.2,1.8,0.1,92.2,4.2,,0.6,
2018,4,24,18:00,UTC,167.1,2,0.1,91.5,0.3,,0.4,
2018,4,24,19:00,UTC,167.6,2.1,0.1,90.7,0,,0.4,
2018,4,24,20:00,UTC,168.3,2.1,0.1,89.7,0,,0.3,
2018,4,24,21:00,UTC,167.4,2.1,0.1,89.1,0,,0.2,
2018,4,24,22:00,UTC,167.3,1.9,0.1,87.9,0,,0.3,
2018,4,24,23:00,UTC,167.3,1.6,0.1,86.2,0,,0.1,
2018,4,25,00:00,UTC,167.3,1.5,0.1,84.4,0,,0.1,
2018,4,25,01:00,UTC,168.8,1.5,0.1,81.4,0,,0,
2018,4,25,02:00,UTC,171.7,1.5,0.1,79,0,,0.1,
2018,4,25,03:00,UTC,174.4,1.5,0.1,75.8,0,,0.1,
2018,4,25,04:00,UTC,172.9,1.7,0.1,73.1,0,,0.2,
2018,4,25,05:00,UTC,168,1.5,0.2,72.1,0,,0.2,
2018,4,25,06:00,UTC,167.1,1.2,0.2,75.1,0,,0.1,
2018,4,25,07:00,UTC,164.5,1,0.2,72.6,0,,0.2,
2018,4,25,08:00,UTC,163.6,0.9,0.2,71.6,0,,0.2,
2018,4,25,09:00,UTC,163,0.8,0.2,70.2,0,,0.1,
2018,4,25,10:00,UTC,162.8,0.8,0.2,68.1,0,,0.1,
2018,4,25,11:00,UTC,163.2,0.8,0.2,67,0,,0.1,
2018,4,25,12:00,UTC,161.4,0.9,0.2,66.3,0,,0.1,
2018,4,25,13:00,UTC,160.1,0.8,0.2,68,0,,-0.1,
2018,4,25,14:00,UTC,158.1,0.8,0.2,69.6,0,,0.1,
2018,4,25,15:00,UTC,158.4,0.8,0.1,72.1,0,,0,
2018,4,25,16:00,UTC,157.6,0.8,0.1,71.7,0,,-0.1,
2018,4,25,17:00,UTC,156,0.8,0.1,71.6,0,,0,
2018,4,25,18:00,UTC,156.2,0.8,0.1,75,0,,0,
2018,4,25,19:00,UTC,155.9,0.8,0.1,75.7,0,,0.1,
2018,4,25,20:00,UTC,155.4,0.8,0.1,75,0,,0,
2018,4,25,21:00,UTC,156.1,0.7,0.1,72.8,0,,0.1,
2018,4,25,22:00,UTC,155.4,0.7,0.1,72.5,0,,0,
2018,4,25,23:00,UTC,154.9,0.7,0.1,70.8,0,,0,
2018,4,26,00:00,UTC,155.2,0.7,0.1,71.7,0,,0,
2018,4,26,01:00,UTC,154.4,0.7,0.1,72.4,0,,0,
2018,4,26,02:00,UTC,154.5,0.7,0.1,71.9,0,,0,
2018,4,26,03:00,UTC,154.4,0.8,0.1,78.7,0,,0,
2018,4,26,04:00,UTC,154.1,0.8,0.1,80.6,0,,0.2,
2018,4,26,05:00,UTC,153.8,0.7,0.1,71.1,0,,0.1,
2018,4,26,06:00,UTC,153.2,0.7,0.1,75.9,0,,0.2,
2018,4,26,07:00,UTC,151.9,0.7,0.1,77.5,0,,0.1,
2018,4,26,08:00,UTC,151.5,0.7,0.1,79.4,0,,0.3,
2018,4,26,09:00,UTC,151.2,0.8,0.1,84.1,0,,0.2,
2018,4,26,10:00,UTC,151.7,0.8,0.1,87.6,0,,0.1,
2018,4,26,11:00,UTC,152.1,0.8,0.1,89.8,0,,0,
2018,4,26,12:00,UTC,152.7,0.8,0.1,87.6,0.1,,0,
2018,4,26,13:00,UTC,154.5,0.9,0.1,87.9,0.3,,0.1,
2018,4,26,14:00,UTC,155.3,0.9,0.1,90.9,0.3,,0,
2018,4,26,15:00,UTC,155.4,1,0.1,93.4,0.1,,0.2,
2018,4,26,16:00,UTC,154.2,1,0.1,93.8,0.2,,0.2,
2018,4,26,17:00,UTC,154.5,1,0.1,95.4,0.4,,0.1,
2018,4,26,18:00,UTC,153.7,1,0.1,94.9,1.6,,0.1,
2018,4,26,19:00,UTC,154,1,0.1,95.5,1.6,,0.1,
2018,4,26,20:00,UTC,153.1,0.9,0.1,96,0.8,,0.2,
2018,4,26,21:00,UTC,152.3,0.9,0.1,97.1,0.9,,0.1,
2018,4,26,22:00,UTC,151,0.8,0.1,97.3,1,,0.1,
2018,4,26,23:00,UTC,150.4,0.8,0.1,97.5,1.1,,0.2,
2018,4,27,00:00,UTC,151,0.7,0.1,97.4,5.2,,0.2,
2018,4,27,01:00,UTC,151.8,0.7,0.1,96.9,4.4,,0.2,
2018,4,27,02:00,UTC,152.5,0.7,0.1,96.6,4.5,,0.2,
2018,4,27,03:00,UTC,154.5,0.8,0.1,95.8,4.9,,0.1,
2018,4,27,04:00,UTC,156.3,0.9,0.1,94.9,4.7,,0.1,
2018,4,27,05:00,UTC,160,0.9,0.1,93.7,4.9,,0.2,
2018,4,27,06:00,UTC,158.1,1.1,0.1,93.8,7.4,,0,
2018,4,27,07:00,UTC,156.9,1.1,0.1,94.3,8.3,,0.2,
2018,4,27,08:00,UTC,156.9,1,0.1,94.4,8.9,,0.1,
2018,4,27,09:00,UTC,157.5,1,0.1,94.4,9.4,,0.2,
2018,4,27,10:00,UTC,159,1,0.1,93.9,9.6,,0.1,
2018,4,27,11:00,UTC,158.2,1,0.1,92.9,9.8,,0,
2018,4,27,12:00,UTC,158.3,1,0.1,93,10.1,,0.1,
2018,4,27,13:00,UTC,157,1,0.1,93.5,9.8,,0.3,
2018,4,27,14:00,UTC,156.3,0.9,0.1,93.7,9.3,,0.3,
2018,4,27,15:00,UTC,156.5,0.9,0.1,94,8.3,,0.3,
2018,4,27,16:00,UTC,157.7,0.9,0.1,94.6,8,,0.2,
2018,4,27,17:00,UTC,158.6,0.9,0.1,93.5,9.7,,0.3,
2018,4,27,18:00,UTC,157.9,1,0.1,93.3,10,,0.1,
2018,4,27,19:00,UTC,155.2,1,0.1,93.2,6.8,,0.2,
2018,4,27,20:00,UTC,153.9,0.9,0.1,93.7,4.4,,0,
2018,4,27,21:00,UTC,154.1,0.9,0.1,94,3.9,,0.2,
2018,4,27,22:00,UTC,155.2,0.9,0.1,94.6,2.9,,0.1,
2018,4,27,23:00,UTC,154.1,0.9,0,93.7,2.3,,0.3,
2018,4,28,00:00,UTC,151.1,0.8,0.1,92.6,3,,0.1,
2018,4,28,01:00,UTC,151,0.7,0.1,92.6,1.7,,0.1,
2018,4,28,02:00,UTC,147.3,0.8,0.1,92.7,0.7,,0.2,
2018,4,28,03:00,UTC,149.9,0.7,0.1,95.4,0,,0.3,
2018,4,28,04:00,UTC,149.8,0.7,0.1,93,1.9,,0.3,
2018,4,28,05:00,UTC,151.1,0.7,0.1,94.4,2.3,,0.4,
2018,4,28,06:00,UTC,151.6,0.7,0.1,92.4,2.8,,0.4,
2018,4,28,07:00,UTC,151.5,0.8,0.1,92.5,3.4,,0.3,
2018,4,28,08:00,UTC,151.3,0.8,0.1,93.8,4.2,,0.2,
2018,4,28,09:00,UTC,152.1,0.8,0.1,94.1,4.5,,0.3,
2018,4,28,10:00,UTC,151.3,0.8,0.1,92.9,4.8,,0.4,
2018,4,28,11:00,UTC,149.9,0.7,0.1,90.7,4,,0.3,
2018,4,28,12:00,UTC,148.1,0.7,0.1,91.8,2.5,,0.3,
2018,4,28,13:00,UTC,145.9,0.6,0.1,93,1.1,,0.2,
2018,4,28,14:00,UTC,146.9,0.8,0.1,97,1,,0.3,
2018,4,28,15:00,UTC,149,0.8,0.1,95,0.6,,0.3,
2018,4,28,16:00,UTC,149.4,0.7,0.1,91.4,1.7,,0.3,
2018,4,28,17:00,UTC,151.5,0.7,0.1,90.8,1.5,,0.3,
2018,4,28,18:00,UTC,155.1,0.6,0.1,83.5,2.3,,0.3,
2018,4,28,19:00,UTC,154.7,0.6,0.1,76.8,21.6,,0.5,
2018,4,28,20:00,UTC,155.3,0.6,0.1,76.8,19.4,,0.4,
2018,4,28,21:00,UTC,154.8,0.6,0.1,76.7,11.6,,0.5,
2018,4,28,22:00,UTC,154.4,0.6,0.1,77.6,6.4,,0.6,
2018,4,28,23:00,UTC,154.4,0.6,0.1,80.1,3.6,,0.6,
2018,4,29,00:00,UTC,154.1,0.6,0.1,81.3,3.5,,0.9,
2018,4,29,01:00,UTC,154.7,0.6,0.1,82.7,6.7,,0.8,
2018,4,29,02:00,UTC,154.6,0.6,0.1,83.4,1.4,,0.3,
2018,4,29,03:00,UTC,154.8,0.6,0.1,83,2.4,,0.1,
2018,4,29,04:00,UTC,156,0.6,0.1,82.9,4.6,,0.1,
2018,4,29,05:00,UTC,155.5,0.6,0.1,82.2,6.1,,0.3,
2018,4,29,06:00,UTC,156.6,0.6,0.1,83.1,5.2,,0.2,
2018,4,29,07:00,UTC,156.6,0.6,0.1,82.7,4.2,,0.3,
2018,4,29,08:00,UTC,156.3,0.6,0.1,81.5,4.5,,0,
2018,4,29,09:00,UTC,156.6,0.6,0.1,81.3,4.9,,0,
2018,4,29,10:00,UTC,156.1,0.6,0.1,81.4,7,,0.2,
2018,4,29,11:00,UTC,155.5,0.6,0.1,81.5,8.3,,0.2,
2018,4,29,12:00,UTC,156.2,0.6,0.1,81.8,10.8,,0.5,
2018,4,29,13:00,UTC,155.5,0.6,0.1,81.8,12.7,,0.9,
2018,4,29,14:00,UTC,155.3,0.6,0.1,82.1,5.7,,1,
2018,4,29,15:00,UTC,155.5,0.6,0.1,82.3,4.8,,0.9,
2018,4,29,16:00,UTC,155.4,0.6,0.1,82.9,4.2,,0.6,
2018,4,29,17:00,UTC,155.6,0.7,0.1,82.7,4,,0.8,
2018,4,29,18:00,UTC,155.1,0.7,0.1,82.5,4.7,,1,
2018,4,29,19:00,UTC,155.1,0.7,0.1,81.9,5.7,,1.9,
2018,4,29,20:00,UTC,155.9,0.6,0.1,81.7,6.8,,2.6,
2018,4,29,21:00,UTC,155.8,0.7,0.1,81.7,7.3,,3.8,
2018,4,29,22:00,UTC,155.5,0.7,0.1,81.5,5.8,,3.9,
2018,4,29,23:00,UTC,154.8,0.7,0.1,81.8,4.8,,2.6,
2018,4,30,00:00,UTC,155.5,0.6,0.1,82.7,3.5,,1.2,
2018,4,30,01:00,UTC,154.8,0.7,0.1,82,2.3,,0.7,
2018,4,30,02:00,UTC,155.1,0.9,0.1,80.8,2.4,,0.7,
2018,4,30,03:00,UTC,154.7,0.8,0.1,81.7,2.5,,0.6,
2018,4,30,04:00,UTC,154.6,0.7,0.1,82.7,2.3,,0.5,
2018,4,30,05:00,UTC,153.5,0.7,0.1,82.7,1.9,,0.4,
2018,4,30,06:00,UTC,152.7,0.6,0.1,84.1,1.9,,0.3,
2018,4,30,07:00,UTC,152.4,0.6,0.1,86.7,1.3,,0.2,
2018,4,30,08:00,UTC,152.4,0.6,0.1,86.6,1.6,,0.3,
2018,4,30,09:00,UTC,151.6,0.6,0.1,86.3,2,,0.2,
2018,4,30,10:00,UTC,151.5,0.6,0.1,86.4,2.2,,0.2,
2018,4,30,11:00,UTC,151,0.6,0.1,86.7,2.4,,0.3,
2018,4,30,12:00,UTC,151,0.6,0.1,87.2,2.4,,0.3,
2018,4,30,13:00,UTC,150.4,0.6,0.1,87.3,2.4,,0.3,
2018,4,30,14:00,UTC,150.9,0.6,0.1,87.9,1.7,,0.3,
2018,4,30,15:00,UTC,150.6,0.6,0.1,87.6,2.1,,0.4,
2018,4,30,16:00,UTC,150.4,0.6,0.1,87.4,2.2,,0.5,
2018,4,30,17:00,UTC,150.6,0.6,0.1,87.9,1.8,,0.4,
2018,4,30,18:00,UTC,150.4,0.6,0.1,87.4,1.9,,0.4,
2018,4,30,19:00,UTC,151.1,0.6,0.1,87.3,1.9,,0.5,
2018,4,30,20:00,UTC,151.3,0.6,0.1,87.3,2.4,,0.5,
2018,4,30,21:00,UTC,151.5,0.6,0.1,85.7,2.1,,0.5,
2018,4,30,22:00,UTC,151.6,0.6,0.1,84.2,2.9,,0.5,
2018,4,30,23:00,UTC,151.1,0.6,0.1,84,4.6,,0.5,
2018,5,1,00:00,UTC,151.6,0.5,0.1,84.8,4.5,,0.4,
